     Lat[deg]     Lon[deg]   Disp_north    Disp_east    Disp_down    Stress_nn    Stress_ee    Stress_dd    Stress_ne    Stress_ed    Stress_dn       Tilt_n       Tilt_e     Rotation        Geoid      Gravity      CFS_Max      CFS_Mas  CFS_Mas_Opt    Sigma_Mas Rake_Mas_Opt      CFS_Opt  Sigma_Opt_1 Strike_Opt_1    Dip_Opt_1   Rake_Opt_1  Sigma_Opt_2 Strike_Opt_2    Dip_Opt_2   Rake_Opt_2
    32.340000   102.560000 -0.79995E-01  0.15056E+00 -0.24470E-01  0.57355E+05  0.75750E+05  0.10342E+04 -0.58864E+05 -0.99492E+04  0.84550E+04  0.10567E-06 -0.29791E-06 -0.40049E-06  0.00000E+00 -0.75435E-07 -0.45479E+05 -0.45549E+05 -0.45471E+05  0.25588E+05  0.12024E+03 -0.45408E+05  0.25481E+05  0.22872E+03  0.32916E+02  0.12015E+03  0.23865E+05  0.35325E+03  0.29960E+02  0.56875E+02
    32.400000   102.560000 -0.76645E-01  0.14167E+00 -0.23290E-01  0.55277E+05  0.67257E+05  0.91221E+03 -0.54622E+05 -0.87844E+04  0.78145E+04  0.80368E-07 -0.26976E-06 -0.40076E-06  0.00000E+00 -0.71796E-07 -0.41453E+05 -0.41520E+05 -0.41444E+05  0.23960E+05  0.12023E+03 -0.41386E+05  0.23865E+05  0.22872E+03  0.32923E+02  0.12014E+03  0.20985E+05  0.35325E+03  0.29954E+02  0.56867E+02
    32.460000   102.560000 -0.73302E-01  0.13324E+00 -0.22090E-01  0.53048E+05  0.59657E+05  0.80425E+03 -0.50586E+05 -0.77517E+04  0.72069E+04  0.58472E-07 -0.24570E-06 -0.39803E-06  0.00000E+00 -0.68097E-07 -0.37745E+05 -0.37808E+05 -0.37736E+05  0.22390E+05  0.12023E+03 -0.37682E+05  0.22306E+05  0.22873E+03  0.32930E+02  0.12014E+03  0.18436E+05  0.35326E+03  0.29948E+02  0.56859E+02
    32.520000   102.560000 -0.69994E-01  0.12527E+00 -0.20885E-01  0.50731E+05  0.52859E+05  0.70894E+03 -0.46777E+05 -0.68376E+04  0.66353E+04  0.39706E-07 -0.22510E-06 -0.39290E-06  0.00000E+00 -0.64382E-07 -0.34340E+05 -0.34398E+05 -0.34331E+05  0.20886E+05  0.12022E+03 -0.34281E+05  0.20812E+05  0.22874E+03  0.32935E+02  0.12013E+03  0.16180E+05  0.35326E+03  0.29943E+02  0.56853E+02
    32.580000   102.560000 -0.66746E-01  0.11774E+00 -0.19686E-01  0.48375E+05  0.46780E+05  0.62496E+03 -0.43202E+05 -0.60292E+04  0.61009E+04  0.23778E-07 -0.20743E-06 -0.38588E-06  0.00000E+00 -0.60686E-07 -0.31219E+05 -0.31273E+05 -0.31210E+05  0.19456E+05  0.12021E+03 -0.31165E+05  0.19389E+05  0.22875E+03  0.32941E+02  0.12013E+03  0.14183E+05  0.35327E+03  0.29937E+02  0.56847E+02
    32.640000   102.560000 -0.63574E-01  0.11063E+00 -0.18503E-01  0.46018E+05  0.41345E+05  0.55104E+03 -0.39861E+05 -0.53149E+04  0.56040E+04  0.10392E-07 -0.19220E-06 -0.37738E-06  0.00000E+00 -0.57039E-07 -0.28363E+05 -0.28413E+05 -0.28355E+05  0.18101E+05  0.12021E+03 -0.28313E+05  0.18042E+05  0.22876E+03  0.32946E+02  0.12012E+03  0.12417E+05  0.35329E+03  0.29932E+02  0.56842E+02
    32.700000   102.560000 -0.60492E-01  0.10394E+00 -0.17344E-01  0.43690E+05  0.36484E+05  0.48603E+03 -0.36748E+05 -0.46837E+04  0.51435E+04 -0.73986E-09 -0.17903E-06 -0.36776E-06  0.00000E+00 -0.53465E-07 -0.25752E+05 -0.25797E+05 -0.25744E+05  0.16823E+05  0.12020E+03 -0.25706E+05  0.16770E+05  0.22877E+03  0.32951E+02  0.12012E+03  0.10853E+05  0.35330E+03  0.29927E+02  0.56837E+02
    32.760000   102.560000 -0.57507E-01  0.97651E-01 -0.16214E-01  0.41411E+05  0.32138E+05  0.42888E+03 -0.33853E+05 -0.41262E+04  0.47181E+04 -0.98871E-08 -0.16757E-06 -0.35730E-06  0.00000E+00 -0.49984E-07 -0.23366E+05 -0.23408E+05 -0.23359E+05  0.15620E+05  0.12019E+03 -0.23325E+05  0.15573E+05  0.22879E+03  0.32955E+02  0.12011E+03  0.94689E+04  0.35331E+03  0.29922E+02  0.56834E+02
    32.820000   102.560000 -0.54627E-01  0.91734E-01 -0.15120E-01  0.39198E+05  0.28251E+05  0.37864E+03 -0.31167E+05 -0.36336E+04  0.43259E+04 -0.17301E-07 -0.15755E-06 -0.34624E-06  0.00000E+00 -0.46610E-07 -0.21189E+05 -0.21226E+05 -0.21182E+05  0.14491E+05  0.12018E+03 -0.21151E+05  0.14449E+05  0.22880E+03  0.32959E+02  0.12010E+03  0.82433E+04  0.35332E+03  0.29918E+02  0.56830E+02
    32.880000   102.560000 -0.51855E-01  0.86175E-01 -0.14064E-01  0.37061E+05  0.24775E+05  0.33447E+03 -0.28676E+05 -0.31985E+04  0.39651E+04 -0.23210E-07 -0.14872E-06 -0.33478E-06  0.00000E+00 -0.43355E-07 -0.19201E+05 -0.19235E+05 -0.19195E+05  0.13433E+05  0.12017E+03 -0.19167E+05  0.13396E+05  0.22881E+03  0.32962E+02  0.12010E+03  0.71581E+04  0.35333E+03  0.29914E+02  0.56828E+02
    32.940000   102.560000 -0.49193E-01  0.80955E-01 -0.13049E-01  0.35007E+05  0.21668E+05  0.29563E+03 -0.26368E+05 -0.28139E+04  0.36335E+04 -0.27822E-07 -0.14088E-06 -0.32308E-06  0.00000E+00 -0.40226E-07 -0.17388E+05 -0.17419E+05 -0.17382E+05  0.12443E+05  0.12016E+03 -0.17358E+05  0.12410E+05  0.22882E+03  0.32966E+02  0.12010E+03  0.61974E+04  0.35335E+03  0.29910E+02  0.56825E+02
    33.000000   102.560000 -0.46641E-01  0.76057E-01 -0.12077E-01  0.33040E+05  0.18891E+05  0.26146E+03 -0.24231E+05 -0.24741E+04  0.33290E+04 -0.31320E-07 -0.13387E-06 -0.31127E-06  0.00000E+00 -0.37230E-07 -0.15735E+05 -0.15763E+05 -0.15730E+05  0.11518E+05  0.12016E+03 -0.15707E+05  0.11489E+05  0.22883E+03  0.32969E+02  0.12009E+03  0.53471E+04  0.35336E+03  0.29906E+02  0.56823E+02
    30.000000   102.640000 -0.16763E-01  0.28180E-02  0.28592E-01 -0.12746E+05 -0.25637E+05  0.40300E+01  0.13706E+04  0.11558E+04  0.83116E+03 -0.17864E-06 -0.23751E-06  0.19318E-06  0.00000E+00  0.88142E-07  0.94116E+04  0.94076E+04  0.94088E+04 -0.57067E+04  0.11997E+03  0.94156E+04 -0.57036E+04  0.22890E+03  0.32976E+02  0.11994E+03 -0.72984E+04  0.35364E+03  0.29832E+02  0.56907E+02
    30.060000   102.640000 -0.17317E-01  0.44200E-02  0.30008E-01 -0.12878E+05 -0.28780E+05 -0.99485E+00  0.18979E+04  0.14183E+04  0.83301E+03 -0.18368E-06 -0.27433E-06  0.24133E-06  0.00000E+00  0.92506E-07  0.10548E+05  0.10544E+05  0.10545E+05 -0.61328E+04  0.11997E+03  0.10553E+05 -0.61304E+04  0.22890E+03  0.32975E+02  0.11993E+03 -0.82673E+04  0.35363E+03  0.29832E+02  0.56909E+02
    30.120000   102.640000 -0.17795E-01  0.64571E-02  0.31447E-01 -0.12627E+05 -0.32424E+05 -0.95648E+01  0.27414E+04  0.17429E+04  0.78032E+03 -0.18625E-06 -0.31739E-06  0.30254E-06  0.00000E+00  0.96942E-07  0.11905E+05  0.11900E+05  0.11900E+05 -0.65786E+04  0.11998E+03  0.11909E+05 -0.65779E+04  0.22889E+03  0.32975E+02  0.11994E+03 -0.93909E+04  0.35362E+03  0.29833E+02  0.56908E+02
    30.180000   102.640000 -0.18141E-01  0.90748E-02  0.32874E-01 -0.11789E+05 -0.36603E+05 -0.22760E+02  0.41163E+04  0.21337E+04  0.63113E+03 -0.18530E-06 -0.36760E-06  0.38067E-06  0.00000E+00  0.10134E-06  0.13540E+05  0.13535E+05  0.13536E+05 -0.70466E+04  0.11998E+03  0.13545E+05 -0.70488E+04  0.22888E+03  0.32977E+02  0.11994E+03 -0.10665E+05  0.35361E+03  0.29834E+02  0.56902E+02
    30.240000   102.640000 -0.18281E-01  0.12478E-01  0.34232E-01 -0.10103E+05 -0.41268E+05 -0.41108E+02  0.63749E+04  0.25798E+04  0.31892E+03 -0.17961E-06 -0.42590E-06  0.48053E-06  0.00000E+00  0.10553E-06  0.15529E+05  0.15524E+05  0.15524E+05 -0.75512E+04  0.12000E+03  0.15534E+05 -0.75577E+04  0.22889E+03  0.32981E+02  0.11995E+03 -0.12044E+05  0.35359E+03  0.29836E+02  0.56889E+02
    30.300000   102.640000 -0.18117E-01  0.16957E-01  0.35442E-01 -0.72767E+04 -0.46187E+05 -0.63407E+02  0.10068E+05  0.30367E+04 -0.25587E+03 -0.16807E-06 -0.49335E-06  0.60790E-06  0.00000E+00  0.10926E-06  0.17946E+05  0.17943E+05  0.17943E+05 -0.81321E+04  0.12001E+03  0.17950E+05 -0.81438E+04  0.22890E+03  0.32989E+02  0.11997E+03 -0.13388E+05  0.35357E+03  0.29841E+02  0.56863E+02
    30.360000   102.640000 -0.17537E-01  0.22919E-01  0.36387E-01 -0.30731E+04 -0.50755E+05 -0.84701E+02  0.15999E+05  0.33957E+04 -0.12294E+04 -0.14998E-06 -0.57125E-06  0.76906E-06  0.00000E+00  0.11217E-06  0.20835E+05  0.20832E+05  0.20834E+05 -0.88758E+04  0.12003E+03  0.20837E+05 -0.88905E+04  0.22895E+03  0.33003E+02  0.12001E+03 -0.14395E+05  0.35354E+03  0.29848E+02  0.56817E+02
    30.420000   102.640000 -0.16435E-01  0.30913E-01  0.36919E-01  0.25070E+04 -0.53709E+05 -0.93738E+02  0.25204E+05  0.34402E+04 -0.27610E+04 -0.12562E-06 -0.66157E-06  0.96977E-06  0.00000E+00  0.11381E-06  0.24124E+05  0.24121E+05  0.24125E+05 -0.99376E+04  0.12006E+03  0.24128E+05 -0.99459E+04  0.22903E+03  0.33027E+02  0.12006E+03 -0.14488E+05  0.35352E+03  0.29859E+02  0.56746E+02
    30.480000   102.640000 -0.14766E-01  0.41642E-01  0.36861E-01  0.89441E+04 -0.52799E+05 -0.71557E+02  0.38745E+05  0.28049E+04 -0.49842E+04 -0.96582E-07 -0.76768E-06  0.12130E-05  0.00000E+00  0.11363E-06  0.27489E+05  0.27471E+05  0.27480E+05 -0.11544E+05  0.12008E+03  0.27507E+05 -0.11523E+05  0.22918E+03  0.33061E+02  0.12014E+03 -0.12721E+05  0.35351E+03  0.29874E+02  0.56642E+02
    30.540000   102.640000 -0.12626E-01  0.55910E-01  0.36030E-01  0.14921E+05 -0.44608E+05  0.53812E+01  0.57183E+05  0.97652E+03 -0.79085E+04 -0.65596E-07 -0.89502E-06  0.14957E-05  0.00000E+00  0.11107E-06  0.30150E+05  0.30080E+05  0.30090E+05 -0.13930E+05  0.12009E+03  0.30219E+05 -0.13845E+05  0.22941E+03  0.33108E+02  0.12023E+03 -0.77853E+04  0.35354E+03  0.29892E+02  0.56504E+02
    30.600000   102.640000 -0.10353E-01  0.74463E-01  0.34287E-01  0.18322E+05 -0.24936E+05  0.15452E+03  0.79729E+05 -0.26026E+04 -0.11293E+05 -0.35036E-07 -0.10508E-05  0.18046E-05  0.00000E+00  0.10570E-06  0.30735E+05  0.30527E+05  0.30533E+05 -0.17173E+05  0.12007E+03  0.30941E+05 -0.16999E+05  0.22974E+03  0.33165E+02  0.12035E+03  0.17348E+04  0.35363E+03  0.29911E+02  0.56341E+02
    30.660000   102.640000 -0.85799E-02  0.97722E-01  0.31588E-01  0.16856E+05  0.98841E+04  0.37240E+03  0.10346E+06 -0.83001E+04 -0.14577E+05 -0.44711E-08 -0.12414E-05  0.21137E-05  0.00000E+00  0.97376E-07  0.27406E+05  0.26912E+05  0.26912E+05 -0.20944E+05  0.12001E+03  0.27896E+05 -0.20720E+05  0.23014E+03  0.33225E+02  0.12045E+03  0.16781E+05  0.35380E+03  0.29927E+02  0.56174E+02
    30.720000   102.640000 -0.81629E-02  0.12545E+00  0.28025E-01  0.93041E+04  0.60904E+05  0.62886E+03  0.12340E+06 -0.16012E+05 -0.16976E+05  0.31240E-07 -0.14679E-05  0.23870E-05  0.00000E+00  0.86393E-07  0.18419E+05  0.17456E+05  0.17468E+05 -0.24349E+05  0.11991E+03  0.19377E+05 -0.24240E+05  0.23058E+03  0.33278E+02  0.12054E+03  0.37127E+05  0.35406E+03  0.29935E+02  0.56035E+02
    30.780000   102.640000 -0.99523E-02  0.15656E+00  0.23814E-01 -0.33221E+04  0.12489E+06  0.88197E+03  0.13397E+06 -0.25034E+05 -0.17775E+05  0.81048E-07 -0.17207E-05  0.25858E-05  0.00000E+00  0.73412E-07  0.29923E+04  0.14227E+04  0.14956E+04 -0.26097E+05  0.11977E+03  0.45582E+04 -0.26379E+05  0.23099E+03  0.33312E+02  0.12058E+03  0.61035E+05  0.35436E+03  0.29934E+02  0.55954E+02
    30.840000   102.640000 -0.14482E-01  0.18916E+00  0.19232E-01 -0.17715E+05  0.19448E+06  0.11064E+04  0.13140E+06 -0.34229E+05 -0.16649E+05  0.15344E-06 -0.19787E-05  0.26808E-05  0.00000E+00  0.59288E-07 -0.18047E+05 -0.20209E+05 -0.20019E+05 -0.25018E+05  0.11963E+03 -0.15873E+05 -0.25954E+05  0.23129E+03  0.33321E+02  0.12057E+03  0.85638E+05  0.35466E+03  0.29925E+02  0.55946E+02
    30.900000   102.640000 -0.21746E-01  0.22101E+00  0.14530E-01 -0.29604E+05  0.26053E+06  0.13116E+04  0.11540E+06 -0.42442E+05 -0.13804E+05  0.25118E-06 -0.22138E-05  0.26614E-05  0.00000E+00  0.44792E-07 -0.42319E+05 -0.44881E+05 -0.44551E+05 -0.20635E+05  0.11951E+03 -0.39718E+05 -0.22318E+05  0.23145E+03  0.33302E+02  0.12052E+03  0.10789E+06  0.35491E+03  0.29914E+02  0.56006E+02
    30.960000   102.640000 -0.31193E-01  0.25003E+00  0.98708E-02 -0.35636E+05  0.31530E+06  0.15363E+04  0.89223E+05 -0.48887E+05 -0.98504E+04  0.36876E-06 -0.24000E-05  0.25374E-05  0.00000E+00  0.30429E-07 -0.66698E+05 -0.69359E+05 -0.68930E+05 -0.13402E+05  0.11944E+03 -0.63968E+05 -0.15690E+05  0.23145E+03  0.33261E+02  0.12046E+03  0.12553E+06  0.35506E+03  0.29907E+02  0.56113E+02
    31.020000   102.640000 -0.41930E-01  0.27474E+00  0.53259E-02 -0.34598E+05  0.35461E+06  0.18250E+04  0.57995E+05 -0.53313E+05 -0.55087E+04  0.49417E-06 -0.25210E-05  0.23341E-05  0.00000E+00  0.16418E-07 -0.88380E+05 -0.90860E+05 -0.90410E+05 -0.44775E+04  0.11943E+03 -0.85810E+05 -0.70795E+04  0.23133E+03  0.33207E+02  0.12040E+03  0.13761E+06  0.35510E+03  0.29910E+02  0.56241E+02
    31.080000   102.640000 -0.53005E-01  0.29442E+00  0.90800E-03 -0.27454E+05  0.37823E+06  0.22014E+04  0.26708E+05 -0.55904E+05 -0.13455E+04  0.61360E-06 -0.25728E-05  0.20824E-05  0.00000E+00  0.27991E-08 -0.10565E+06 -0.10778E+06 -0.10738E+06  0.47765E+04  0.11946E+03 -0.10343E+06  0.21519E+04  0.23112E+03  0.33149E+02  0.12035E+03  0.14441E+06  0.35504E+03  0.29922E+02  0.56365E+02
    31.140000   102.640000 -0.63646E-01  0.30905E+00 -0.33821E-02 -0.16477E+05  0.38867E+06  0.26544E+04 -0.12431E+04 -0.57047E+05  0.23358E+04  0.71582E-06 -0.25617E-05  0.18104E-05  0.00000E+00 -0.10426E-07 -0.11807E+06 -0.11980E+06 -0.11949E+06  0.13270E+05  0.11952E+03 -0.11625E+06  0.10816E+05  0.23087E+03  0.33093E+02  0.12032E+03  0.14693E+06  0.35491E+03  0.29940E+02  0.56474E+02
    31.200000   102.640000 -0.73370E-01  0.31902E+00 -0.75252E-02 -0.41255E+04  0.38950E+06  0.31411E+04 -0.24457E+05 -0.57125E+05  0.54568E+04  0.79441E-06 -0.24995E-05  0.15389E-05  0.00000E+00 -0.23198E-07 -0.12616E+06 -0.12753E+06 -0.12731E+06  0.20426E+05  0.11960E+03 -0.12473E+06  0.18225E+05  0.23063E+03  0.33044E+02  0.12031E+03  0.14637E+06  0.35475E+03  0.29961E+02  0.56565E+02
    31.260000   102.640000 -0.81964E-01  0.32492E+00 -0.11477E-01  0.77702E+04  0.38395E+06  0.36036E+04 -0.43082E+05 -0.56422E+05  0.80643E+04  0.84767E-06 -0.23992E-05  0.12801E-05  0.00000E+00 -0.35381E-07 -0.13087E+06 -0.13193E+06 -0.13179E+06  0.26147E+05  0.11968E+03 -0.12976E+06  0.24211E+05  0.23040E+03  0.33002E+02  0.12030E+03  0.14369E+06  0.35459E+03  0.29980E+02  0.56640E+02
    31.320000   102.640000 -0.89400E-01  0.32729E+00 -0.15178E-01  0.18291E+05  0.37424E+06  0.39890E+04 -0.58034E+05 -0.55111E+05  0.10242E+05  0.87709E-06 -0.22722E-05  0.10396E-05  0.00000E+00 -0.46790E-07 -0.13312E+06 -0.13393E+06 -0.13384E+06  0.30633E+05  0.11975E+03 -0.13227E+06  0.28942E+05  0.23018E+03  0.32966E+02  0.12029E+03  0.13954E+06  0.35444E+03  0.29996E+02  0.56705E+02
    31.380000   102.640000 -0.95730E-01  0.32662E+00 -0.18566E-01  0.27285E+05  0.36157E+06  0.42621E+04 -0.70300E+05 -0.53291E+05  0.12062E+05  0.88572E-06 -0.21275E-05  0.81885E-06  0.00000E+00 -0.57234E-07 -0.13357E+06 -0.13418E+06 -0.13413E+06  0.34166E+05  0.11982E+03 -0.13293E+06  0.32696E+05  0.22998E+03  0.32936E+02  0.12028E+03  0.13423E+06  0.35430E+03  0.30008E+02  0.56763E+02
    31.440000   102.640000 -0.10102E+00  0.32330E+00 -0.21587E-01  0.35030E+05  0.34646E+06  0.44090E+04 -0.80565E+05 -0.51027E+05  0.13566E+05  0.87686E-06 -0.19717E-05  0.61762E-06  0.00000E+00 -0.66548E-07 -0.13261E+06 -0.13306E+06 -0.13304E+06  0.36983E+05  0.11988E+03 -0.13214E+06  0.35714E+05  0.22979E+03  0.32909E+02  0.12026E+03  0.12790E+06  0.35417E+03  0.30016E+02  0.56815E+02
    31.500000   102.640000 -0.10530E+00  0.31765E+00 -0.24203E-01  0.41909E+05  0.32913E+06  0.44335E+04 -0.89127E+05 -0.48378E+05  0.14773E+05  0.85344E-06 -0.18101E-05  0.43530E-06  0.00000E+00 -0.74612E-07 -0.13042E+06 -0.13074E+06 -0.13074E+06  0.39220E+05  0.11993E+03 -0.13008E+06  0.38135E+05  0.22960E+03  0.32887E+02  0.12025E+03  0.12069E+06  0.35404E+03  0.30022E+02  0.56861E+02
    31.560000   102.640000 -0.10860E+00  0.30998E+00 -0.26390E-01  0.48207E+05  0.30981E+06  0.43508E+04 -0.95994E+05 -0.45412E+05  0.15685E+05  0.81793E-06 -0.16470E-05  0.27150E-06  0.00000E+00 -0.81354E-07 -0.12708E+06 -0.12731E+06 -0.12731E+06  0.40926E+05  0.11999E+03 -0.12684E+06  0.40008E+05  0.22943E+03  0.32868E+02  0.12023E+03  0.11271E+06  0.35391E+03  0.30026E+02  0.56900E+02
    31.620000   102.640000 -0.11090E+00  0.30061E+00 -0.28141E-01  0.54038E+05  0.28888E+06  0.41819E+04 -0.10105E+06 -0.42211E+05  0.16298E+05  0.77252E-06 -0.14860E-05  0.12607E-06  0.00000E+00 -0.86750E-07 -0.12269E+06 -0.12285E+06 -0.12285E+06  0.42102E+05  0.12004E+03 -0.12252E+06  0.41331E+05  0.22927E+03  0.32854E+02  0.12022E+03  0.10418E+06  0.35378E+03  0.30029E+02  0.56931E+02
    31.680000   102.640000 -0.11223E+00  0.28985E+00 -0.29461E-01  0.59361E+05  0.26686E+06  0.39495E+04 -0.10419E+06 -0.38866E+05  0.16617E+05  0.71929E-06 -0.13305E-05 -0.10923E-08  0.00000E+00 -0.90819E-07 -0.11735E+06 -0.11747E+06 -0.11746E+06  0.42734E+05  0.12009E+03 -0.11723E+06  0.42088E+05  0.22913E+03  0.32844E+02  0.12021E+03  0.95333E+05  0.35367E+03  0.30031E+02  0.56952E+02
    31.740000   102.640000 -0.11261E+00  0.27805E+00 -0.30369E-01  0.64041E+05  0.24436E+06  0.36747E+04 -0.10541E+06 -0.35471E+05  0.16656E+05  0.66035E-06 -0.11834E-05 -0.11027E-06  0.00000E+00 -0.93618E-07 -0.11125E+06 -0.11134E+06 -0.11132E+06  0.42824E+05  0.12014E+03 -0.11115E+06  0.42281E+05  0.22900E+03  0.32839E+02  0.12021E+03  0.86432E+05  0.35356E+03  0.30031E+02  0.56965E+02
    31.800000   102.640000 -0.11210E+00  0.26553E+00 -0.30892E-01  0.67919E+05  0.22198E+06  0.33763E+04 -0.10482E+06 -0.32115E+05  0.16441E+05  0.59783E-06 -0.10468E-05 -0.20206E-06  0.00000E+00 -0.95233E-07 -0.10458E+06 -0.10467E+06 -0.10463E+06  0.42398E+05  0.12018E+03 -0.10449E+06  0.41940E+05  0.22890E+03  0.32838E+02  0.12020E+03  0.77719E+05  0.35347E+03  0.30030E+02  0.56970E+02
    31.860000   102.640000 -0.11078E+00  0.25260E+00 -0.31067E-01  0.70868E+05  0.20028E+06  0.30696E+04 -0.10264E+06 -0.28872E+05  0.16009E+05  0.53380E-06 -0.92221E-06 -0.27747E-06  0.00000E+00 -0.95772E-07 -0.97585E+05 -0.97674E+05 -0.97612E+05  0.41512E+05  0.12021E+03 -0.97492E+05  0.41120E+05  0.22882E+03  0.32840E+02  0.12020E+03  0.69398E+05  0.35339E+03  0.30028E+02  0.56968E+02
    31.920000   102.640000 -0.10876E+00  0.23951E+00 -0.30933E-01  0.72822E+05  0.17969E+06  0.27664E+04 -0.99172E+05 -0.25801E+05  0.15401E+05  0.47017E-06 -0.81038E-06 -0.33780E-06  0.00000E+00 -0.95357E-07 -0.90460E+05 -0.90553E+05 -0.90475E+05  0.40240E+05  0.12024E+03 -0.90363E+05  0.39902E+05  0.22876E+03  0.32845E+02  0.12020E+03  0.61614E+05  0.35332E+03  0.30024E+02  0.56961E+02
    31.980000   102.640000 -0.10616E+00  0.22649E+00 -0.30530E-01  0.73783E+05  0.16049E+06  0.24754E+04 -0.94736E+05 -0.22943E+05  0.14663E+05  0.40855E-06 -0.71142E-06 -0.38463E-06  0.00000E+00 -0.94117E-07 -0.83394E+05 -0.83492E+05 -0.83400E+05  0.38666E+05  0.12026E+03 -0.83293E+05  0.38371E+05  0.22872E+03  0.32852E+02  0.12020E+03  0.54461E+05  0.35327E+03  0.30019E+02  0.56950E+02
    32.040000   102.640000 -0.10309E+00  0.21371E+00 -0.29902E-01  0.73817E+05  0.14287E+06  0.22023E+04 -0.89649E+05 -0.20322E+05  0.13837E+05  0.35022E-06 -0.62488E-06 -0.41962E-06  0.00000E+00 -0.92180E-07 -0.76536E+05 -0.76637E+05 -0.76536E+05  0.36875E+05  0.12027E+03 -0.76431E+05  0.36618E+05  0.22869E+03  0.32861E+02  0.12019E+03  0.47979E+05  0.35324E+03  0.30012E+02  0.56938E+02
    32.100000   102.640000 -0.99676E-01  0.20131E+00 -0.29088E-01  0.73033E+05  0.12687E+06  0.19505E+04 -0.84188E+05 -0.17946E+05  0.12961E+05  0.29611E-06 -0.54994E-06 -0.44445E-06  0.00000E+00 -0.89671E-07 -0.69992E+05 -0.70094E+05 -0.69987E+05  0.34947E+05  0.12028E+03 -0.69886E+05  0.34721E+05  0.22868E+03  0.32870E+02  0.12019E+03  0.42169E+05  0.35321E+03  0.30005E+02  0.56924E+02
    32.160000   102.640000 -0.96010E-01  0.18937E+00 -0.28126E-01  0.71567E+05  0.11247E+06  0.17216E+04 -0.78585E+05 -0.15813E+05  0.12067E+05  0.24677E-06 -0.48555E-06 -0.46076E-06  0.00000E+00 -0.86704E-07 -0.63831E+05 -0.63932E+05 -0.63822E+05  0.32949E+05  0.12028E+03 -0.63726E+05  0.32751E+05  0.22867E+03  0.32880E+02  0.12018E+03  0.37002E+05  0.35320E+03  0.29998E+02  0.56911E+02
    32.220000   102.640000 -0.92186E-01  0.17796E+00 -0.27049E-01  0.69563E+05  0.99589E+05  0.15156E+04 -0.73014E+05 -0.13911E+05  0.11179E+05  0.20246E-06 -0.43053E-06 -0.47000E-06  0.00000E+00 -0.83383E-07 -0.58091E+05 -0.58189E+05 -0.58081E+05  0.30937E+05  0.12028E+03 -0.57990E+05  0.30763E+05  0.22867E+03  0.32890E+02  0.12018E+03  0.32432E+05  0.35319E+03  0.29990E+02  0.56898E+02
    32.280000   102.640000 -0.88279E-01  0.16711E+00 -0.25887E-01  0.67157E+05  0.88105E+05  0.13319E+04 -0.67601E+05 -0.12225E+05  0.10316E+05  0.16319E-06 -0.38368E-06 -0.47350E-06  0.00000E+00 -0.79802E-07 -0.52785E+05 -0.52879E+05 -0.52773E+05  0.28950E+05  0.12028E+03 -0.52689E+05  0.28798E+05  0.22868E+03  0.32899E+02  0.12017E+03  0.28404E+05  0.35319E+03  0.29982E+02  0.56887E+02
    32.340000   102.640000 -0.84348E-01  0.15683E+00 -0.24666E-01  0.64474E+05  0.77891E+05  0.11691E+04 -0.62428E+05 -0.10736E+05  0.94911E+04  0.12882E-06 -0.34386E-06 -0.47238E-06  0.00000E+00 -0.76039E-07 -0.47909E+05 -0.47997E+05 -0.47896E+05  0.27020E+05  0.12027E+03 -0.47819E+05  0.26886E+05  0.22868E+03  0.32908E+02  0.12017E+03  0.24861E+05  0.35320E+03  0.29974E+02  0.56876E+02
    32.400000   102.640000 -0.80442E-01  0.14712E+00 -0.23410E-01  0.61616E+05  0.68814E+05  0.10255E+04 -0.57542E+05 -0.94244E+04  0.87117E+04  0.99033E-07 -0.31003E-06 -0.46762E-06  0.00000E+00 -0.72165E-07 -0.43445E+05 -0.43527E+05 -0.43432E+05  0.25165E+05  0.12026E+03 -0.43361E+05  0.25048E+05  0.22870E+03  0.32916E+02  0.12016E+03  0.21747E+05  0.35321E+03  0.29967E+02  0.56867E+02
    32.460000   102.640000 -0.76597E-01  0.13796E+00 -0.22135E-01  0.58669E+05  0.60749E+05  0.89925E+03 -0.52965E+05 -0.82710E+04  0.79823E+04  0.73481E-07 -0.28124E-06 -0.46001E-06  0.00000E+00 -0.68236E-07 -0.39369E+05 -0.39445E+05 -0.39357E+05  0.23399E+05  0.12025E+03 -0.39293E+05  0.23296E+05  0.22871E+03  0.32924E+02  0.12015E+03  0.19010E+05  0.35322E+03  0.29959E+02  0.56858E+02
    32.520000   102.640000 -0.72839E-01  0.12935E+00 -0.20859E-01  0.55699E+05  0.53580E+05  0.78857E+03 -0.48704E+05 -0.72576E+04  0.73045E+04  0.51759E-07 -0.25669E-06 -0.45021E-06  0.00000E+00 -0.64301E-07 -0.35656E+05 -0.35726E+05 -0.35644E+05  0.21727E+05  0.12024E+03 -0.35586E+05  0.21637E+05  0.22872E+03  0.32931E+02  0.12015E+03  0.16604E+05  0.35323E+03  0.29952E+02  0.56851E+02
    32.580000   102.640000 -0.69188E-01  0.12126E+00 -0.19593E-01  0.52753E+05  0.47205E+05  0.69167E+03 -0.44752E+05 -0.63676E+04  0.66780E+04  0.33461E-07 -0.23568E-06 -0.43876E-06  0.00000E+00 -0.60398E-07 -0.32277E+05 -0.32340E+05 -0.32265E+05  0.20152E+05  0.12023E+03 -0.32213E+05  0.20073E+05  0.22873E+03  0.32937E+02  0.12014E+03  0.14486E+05  0.35324E+03  0.29946E+02  0.56845E+02
